distrito,candidato,lista,partido,programa
22,KAREN INIDIA CONA HUENCHULAF,CIUDADANOS CRISTIANOS,PARTIDO CONSERVADOR CRISTIANO,Descargar archivo aquí
22,MATIAS ISAAC SANHUEZA FERNANDEZ,CIUDADANOS CRISTIANOS,IND PARTIDO CONSERVADOR CRISTIANO,Descargar archivo aquí
22,DAMARY DINELLY ARTEAGA MUÑOZ,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),INDEPENDIENTES,Descargar archivo aquí
22,JOSE GREGORIO VEGA SALAS,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),INDEPENDIENTES,Descargar archivo aquí
22,JUAN CARLOS NUÑEZ FARIAS,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),INDEPENDIENTES,Descargar archivo aquí
22,MARCELA ALICIA GUTIERREZ MELLA,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),INDEPENDIENTES,Descargar archivo aquí
22,MARTIN ALFONSO HAURI JEREZ,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D22),INDEPENDIENTES,Descargar archivo aquí
22,ALEX LORENS CASTILLO SALAMANCA,LISTA DEL APRUEBO,PARTIDO RADICAL DE CHILE,Descargar archivo aquí
22,FUAD CHAHIN VALENZUELA,LISTA DEL APRUEBO,PARTIDO DEMOCRATA CRISTIANO,Descargar archivo aquí
22,KATHERINA ELISABETH HIDALGO CAMPOS,LISTA DEL APRUEBO,INDEPENDIENTES,Descargar archivo aquí
22,SOFIA DEL CARMEN PAINIQUEO TRAGNOLAO,LISTA DEL APRUEBO,IND PARTIDO POR LA DEMOCRACIA,Descargar archivo aquí
22,WALESKA MORALES MORALES,LISTA DEL APRUEBO,INDEPENDIENTES,Descargar archivo aquí
22,ALEJANDRA DAMARIS DEPAOLI PLATTER,MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),INDEPENDIENTES,Descargar archivo aquí
22,CRISTIAN ANDRES CORDOVA ARRIAGADA,MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),INDEPENDIENTES,Descargar archivo aquí
22,LUZ ELIANA SANCHEZ LAGOS,MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),INDEPENDIENTES,Descargar archivo aquí
22,OSCAR JAVIER SALAZAR ASTUDILLO,MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),INDEPENDIENTES,Descargar archivo aquí
22,PABLO ANDRES TAPIA PINTO,MOVIMIENTO SOCIAL LA LISTA DEL PUEBLO (D22),INDEPENDIENTES,Descargar archivo aquí
22,BORIS JONATHAN SALAZAR LINCOLEO,ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),INDEPENDIENTES,Descargar archivo aquí
22,FELIPE SEBASTIAN VENEGAS ULLOA,ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),INDEPENDIENTES,Descargar archivo aquí
22,JOSE ALIRO HENRIQUEZ MORAGA,ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),INDEPENDIENTES,Descargar archivo aquí
22,MARIA ALEJANDRA RIVAS TRONCOSO,ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),INDEPENDIENTES,Descargar archivo aquí
22,XIMENA MATZUNI SALGADO KUWAHARA,ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D22),INDEPENDIENTES,Descargar archivo aquí
22,CRISTIAN GREENHILL SCHIFFERLI,VAMOS POR CHILE,RENOVACION NACIONAL,Descargar archivo aquí
22,EDUARDO ANDRES CRETTON REBOLLEDO,VAMOS POR CHILE,UNION DEMOCRATA INDEPENDIENTE,Descargar archivo aquí
22,GENNY FULGERI VENTURELLI,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
22,GONZALO ARENAS HODAR,VAMOS POR CHILE,UNION DEMOCRATA INDEPENDIENTE,Descargar archivo aquí
22,ISABEL QUIROZ LEPE,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
22,RUTH HURTADO OLAVE,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
23,ALFONSO MANUEL ESPOZ BETANCOURT,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
23,CAMILA JUANA VERGARA QUELEMPAN,APRUEBO DIGNIDAD,PARTIDO COMUNISTA DE CHILE,Descargar archivo aquí
23,ERICKA JUDITH DE LOURDES ÑANCO VASQUEZ,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
23,GONZALO NICOLAS CONTRERAS VILLARROEL,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
23,MANUELA ROYO LETELIER,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
23,STEPHAN SCHUBERT RUBIO,CANDIDATURA INDEPENDIENTE,INDEPENDIENTES,Descargar archivo aquí
23,ANDREA VERONICA PUNULEF ANTIPAN,CIUDADANOS CRISTIANOS,PARTIDO NACIONAL CIUDADANO,Descargar archivo aquí
23,GUISELA CAROLINA OLATE SANCHEZ,CIUDADANOS CRISTIANOS,PARTIDO NACIONAL CIUDADANO,Descargar archivo aquí
23,JOVITA RAPIMAN SAAVEDRA,CIUDADANOS CRISTIANOS,PARTIDO NACIONAL CIUDADANO,Descargar archivo aquí
23,MARCO ORTEGA CUMIQUIR,CIUDADANOS CRISTIANOS,PARTIDO NACIONAL CIUDADANO,Descargar archivo aquí
23,OMAR HUMBERTO ORTIZ CONCHA,CIUDADANOS CRISTIANOS,PARTIDO NACIONAL CIUDADANO,Descargar archivo aquí
23,PETER PAUL VERMEHREN JONES,CIUDADANOS CRISTIANOS,PARTIDO NACIONAL CIUDADANO,Descargar archivo aquí
23,ALEJANDRO MAURICIO MELLADO GATICA,ELIGE LA LISTA DEL PUEBLO (D23),INDEPENDIENTES,Descargar archivo aquí
23,HELMUTH JACOBO MARTINEZ LLANCAPAN,ELIGE LA LISTA DEL PUEBLO (D23),INDEPENDIENTES,Descargar archivo aquí
23,LUZ ELIANA ALCA TURRA,ELIGE LA LISTA DEL PUEBLO (D23),INDEPENDIENTES,Descargar archivo aquí
23,MARCELA DEL CARMEN LEPILAF PILQUIMAN,ELIGE LA LISTA DEL PUEBLO (D23),INDEPENDIENTES,Descargar archivo aquí
23,MARIO JAVIER FLORES CHAVEZ,ELIGE LA LISTA DEL PUEBLO (D23),INDEPENDIENTES,Descargar archivo aquí
23,ROSSANA ANGELICA BETANCUR ESCOBAR,ELIGE LA LISTA DEL PUEBLO (D23),INDEPENDIENTES,Descargar archivo aquí
23,XIMENA ALARCON FUENTEALBA,ELIGE LA LISTA DEL PUEBLO (D23),INDEPENDIENTES,Descargar archivo aquí
23,CECILIA MOROVIC VIVAR,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D23),INDEPENDIENTES,Descargar archivo aquí
23,DANIELA ALEJANDRA VASQUEZ AGOUBORDE,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D23),INDEPENDIENTES,Descargar archivo aquí
23,EVA FELISA CAURAPAN PUELPAN,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D23),INDEPENDIENTES,Descargar archivo aquí
23,FRANCISCO JAVIER RUBILAR ROCHA,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D23),INDEPENDIENTES,Descargar archivo aquí
23,LORENA DEL PILAR CESPEDES FERNANDEZ,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D23),INDEPENDIENTES,Descargar archivo aquí
23,PAULO ANTONIO GATICA GARRIDO,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D23),INDEPENDIENTES,Descargar archivo aquí
23,RICHARD EDUARDO CAAMAÑO OYARZUN,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D23),INDEPENDIENTES,Descargar archivo aquí
23,EDUARDO GUILLERMO CASTILLO VIGOUROUX,LISTA DEL APRUEBO,PARTIDO POR LA DEMOCRACIA,Descargar archivo aquí
23,ELIANA DEL CARMEN ROA VALENZUELA,LISTA DEL APRUEBO,INDEPENDIENTES,Descargar archivo aquí
23,HEINRICH VON BAER VON LOCHOW,LISTA DEL APRUEBO,INDEPENDIENTES,Descargar archivo aquí
23,ILICH ANTONIO SILVA PEÑA,LISTA DEL APRUEBO,INDEPENDIENTES,Descargar archivo aquí
23,JACQUELINE BURDILES ESPINOZA,LISTA DEL APRUEBO,PARTIDO DEMOCRATA CRISTIANO,Descargar archivo aquí
23,MINERVA CASTAÑEDA MELIÑAN,LISTA DEL APRUEBO,PARTIDO SOCIALISTA DE CHILE,Descargar archivo aquí
23,VIOLETA DEL PILAR PALAVICINO CAYUNAO,LISTA DEL APRUEBO,INDEPENDIENTES,Descargar archivo aquí
23,ALEJANDRA DEL CARMEN PARRA MUÑOZ,ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D23),INDEPENDIENTES,Descargar archivo aquí
23,ANA MARIA VERA HARO,ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D23),INDEPENDIENTES,Descargar archivo aquí
23,CARLOS PATRICIO MENA JARA,ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D23),INDEPENDIENTES,Descargar archivo aquí
23,CLAUDIO HERNAN DIAZ BECERRA,ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D23),INDEPENDIENTES,Descargar archivo aquí
23,LORETO CATALINA LAGOS SANHUEZA,ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D23),INDEPENDIENTES,Descargar archivo aquí
23,RENE EDUARDO RAPIMAN MARIN,ORGANIZACIONES SOCIALES Y TERRITORIALES DEL WALLMAPU (D23),INDEPENDIENTES,Descargar archivo aquí
23,CAMILA ANDREA DELGADO TRONCOSO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO TRABAJADORES REVOLUCIONARIOS,Descargar archivo aquí
23,DANIEL ANTONIO LARA TORRES,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO TRABAJADORES REVOLUCIONARIOS,Descargar archivo aquí
23,LUIS ANTONIO CIFUENTES MALDONADO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO TRABAJADORES REVOLUCIONARIOS,Descargar archivo aquí
23,PALOMA ALEJANDRA CARVAJAL ULLOA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO TRABAJADORES REVOLUCIONARIOS,Descargar archivo aquí
23,EDGARDO LOVERA RIQUELME,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,Descargar archivo aquí
23,HERNAN CACERES AVILA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,Descargar archivo aquí
23,IVAN GORKY ROJAS VILLAGRA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,Descargar archivo aquí
23,LORENA JARA JARA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,Descargar archivo aquí
23,MONICA CASTRO CANALES,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,Descargar archivo aquí
23,SOLEDAD IRRIBARRA ESPINOZA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,Descargar archivo aquí
23,ALEJO APRAIZ CONTARDO,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
23,ANGELICA TEPPER KOLOSSA,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
23,ELIZABETH BRAND DEISLER,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
23,LUIS MAYOL BOUCHON,VAMOS POR CHILE,RENOVACION NACIONAL,Descargar archivo aquí
23,MARIA DEL PILAR ERRAZURIZ AMENABAR,VAMOS POR CHILE,UNION DEMOCRATA INDEPENDIENTE,Descargar archivo aquí
23,MELISA BECKER MERINO,VAMOS POR CHILE,RENOVACION NACIONAL,Descargar archivo aquí
23,PABLO WALTER HERDENER TRUAN,VAMOS POR CHILE,UNION DEMOCRATA INDEPENDIENTE,Descargar archivo aquí
24,AURORA GENOVEVA DELGADO VERGARA,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
24,DANIELLA ANDREA MILANCA OLIVARES,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
24,FELIPE PINO CIFUENTES,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
24,MARISOL ROSALBA TORRES RODAS,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
24,VLADIMIR ALBERTO RIESCO BAHAMONDES,APRUEBO DIGNIDAD,PARTIDO COMUNISTA DE CHILE,Descargar archivo aquí
24,WLADIMIR MANZANO BARRIENTOS,APRUEBO DIGNIDAD,PARTIDO COMUNISTA DE CHILE,Descargar archivo aquí
24,CARMEN GLORIA GARATE SILVA,CHILE INDEPENDIENTE (D24),INDEPENDIENTES,Descargar archivo aquí
24,CLAUDIA LETELIER VELASQUEZ,CHILE INDEPENDIENTE (D24),INDEPENDIENTES,Descargar archivo aquí
24,GUSTAVO EDUARDO DAVILA SEPULVEDA,CHILE INDEPENDIENTE (D24),INDEPENDIENTES,Descargar archivo aquí
24,JUAN CARLOS ARAYA MARDONES,CHILE INDEPENDIENTE (D24),INDEPENDIENTES,Descargar archivo aquí
24,VALERIA ANTIMILLA PILQUIANTE,CHILE INDEPENDIENTE (D24),INDEPENDIENTES,Descargar archivo aquí
24,CRISTIAN LUIS AREVALO MEYNARD,CIUDADANOS CRISTIANOS,INDEPENDIENTES,Descargar archivo aquí
24,TAMARA DEL CARMEN AVENDAÑO LEVINAO,CIUDADANOS CRISTIANOS,PARTIDO CONSERVADOR CRISTIANO,Descargar archivo aquí
24,VICENTE ENRIQUE JARA PEREZ,CIUDADANOS CRISTIANOS,PARTIDO CONSERVADOR CRISTIANO,Descargar archivo aquí
24,ANDREA RAGLIANTI SOLIVELLES,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D24),INDEPENDIENTES,Descargar archivo aquí
24,CLAUDIO ALEJANDRO FAUNDEZ BECERRA,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D24),INDEPENDIENTES,Descargar archivo aquí
24,JOSE ESCAIDA NAVARRO,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D24),INDEPENDIENTES,Descargar archivo aquí
24,XIMENA SABAT ACLEH,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D24),INDEPENDIENTES,Descargar archivo aquí
24,DIOSA DEL ROSARIO VILLARROEL PINEDA,LISTA DEL APRUEBO,PARTIDO RADICAL DE CHILE,Descargar archivo aquí
24,EXEQUIEL SILVA ORTIZ,LISTA DEL APRUEBO,PARTIDO DEMOCRATA CRISTIANO,Descargar archivo aquí
24,MARCO ANTONIO LEAL RUIZ,LISTA DEL APRUEBO,PARTIDO POR LA DEMOCRACIA,Descargar archivo aquí
24,PEDRO MUÑOZ LEIVA,LISTA DEL APRUEBO,PARTIDO SOCIALISTA DE CHILE,Descargar archivo aquí
24,RAMONA REYES PAINEQUEO,LISTA DEL APRUEBO,PARTIDO SOCIALISTA DE CHILE,Descargar archivo aquí
24,RITA SOTO SAVANDO,LISTA DEL APRUEBO,INDEPENDIENTES,Descargar archivo aquí
24,EDUARDO ENRIQUE RAMIREZ BLAMEY,LISTA DEL PUEBLO-RIOS INDEPENDIENTES (D24),INDEPENDIENTES,Descargar archivo aquí
24,FREDDY ANDRES SANDOVAL GONZALEZ,LISTA DEL PUEBLO-RIOS INDEPENDIENTES (D24),INDEPENDIENTES,Descargar archivo aquí
24,NICOLE ALEJANDRA CORNEJO PINO,LISTA DEL PUEBLO-RIOS INDEPENDIENTES (D24),INDEPENDIENTES,Descargar archivo aquí
24,PATRICIA CECILIA VELOSO ESTUARDO,LISTA DEL PUEBLO-RIOS INDEPENDIENTES (D24),INDEPENDIENTES,Descargar archivo aquí
24,RICARDO ESTEBAN VENEGAS CURRIHUIL,LISTA DEL PUEBLO-RIOS INDEPENDIENTES (D24),INDEPENDIENTES,Descargar archivo aquí
24,VANNIA LORENA PACHECO BUSTOS,LISTA DEL PUEBLO-RIOS INDEPENDIENTES (D24),INDEPENDIENTES,Descargar archivo aquí
24,ESTEFANO CANCINO CACERES,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,Descargar archivo aquí
24,FABIOLA LEIVA TRUJILLO,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,Descargar archivo aquí
24,LUIS MANCILLA PEÑA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,Descargar archivo aquí
24,MONICA PROVOSTE VIDAL,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,Descargar archivo aquí
24,ANDREA PETERMANN REIFSCHNEIDER,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
24,CRISTHIAN CANCINO GUNCKEL,VAMOS POR CHILE,RENOVACION NACIONAL,Descargar archivo aquí
24,FELIPE IGNACIO MENA VILLAR,VAMOS POR CHILE,UNION DEMOCRATA INDEPENDIENTE,Descargar archivo aquí
24,MARIA ANGELICA FERNANDEZ GUTIERREZ,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
24,MARINA ISABEL NAIPAYAN SILVA,VAMOS POR CHILE,RENOVACION NACIONAL,Descargar archivo aquí
24,TOMAS MANDIOLA LAGOS,VAMOS POR CHILE,EVOLUCION POLITICA,Descargar archivo aquí
25,DANIELA ABIGAIL CARVACHO DIAZ,APRUEBO DIGNIDAD,REVOLUCION DEMOCRATICA,Descargar archivo aquí
25,ELBA ELENA VARGAS FUENTES,APRUEBO DIGNIDAD,PARTIDO COMUNISTA DE CHILE,Descargar archivo aquí
25,GONZALO ELISEO DIAZ MARTINEZ,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
25,GUSTAVO SALVO PEREIRA,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
25,MARIA INES BARRERA BARRERA,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
25,MARIO JACINTO GONZALEZ ESPARZA,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
25,MERI ROSBITA FUENTEALBA PACHECO,CANDIDATURA INDEPENDIENTE,INDEPENDIENTES,Descargar archivo aquí
25,RODRIGO IGNACIO HIDALGO SOLIS,CANDIDATURA INDEPENDIENTE,INDEPENDIENTES,Descargar archivo aquí
25,JORGE ALEJANDRO CONTRERAS GODOY,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),INDEPENDIENTES,Descargar archivo aquí
25,JUAN CARLOS SEBASTIAN CLARET POOL,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),INDEPENDIENTES,Descargar archivo aquí
25,MARIA CAROLINA LAGOS OYARZUN,INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),INDEPENDIENTES,Descargar archivo aquí
25,CECILIA KRAMM KRAMM,LISTA DEL APRUEBO,INDEPENDIENTES,Descargar archivo aquí
25,ENZO JARAMILLO HOTT,LISTA DEL APRUEBO,PARTIDO SOCIALISTA DE CHILE,Descargar archivo aquí
25,GIOVANNA ELVIRA MOREIRA ALMONACID,LISTA DEL APRUEBO,PARTIDO LIBERAL DE CHILE,Descargar archivo aquí
25,JUAN ALVAREZ QUEULO,LISTA DEL APRUEBO,PARTIDO DEMOCRATA CRISTIANO,Descargar archivo aquí
25,LUISA FERNANDA DE LA PRIDA SANHUEZA,LISTA DEL APRUEBO,IND PARTIDO LIBERAL DE CHILE,Descargar archivo aquí
25,MARIO VARGAS VIDAL,LISTA DEL APRUEBO,PARTIDO SOCIALISTA DE CHILE,Descargar archivo aquí
25,AQUILES BERNABE MERCADO RIOSECO,LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),INDEPENDIENTES,Descargar archivo aquí
25,VICTORIA PILAR ARRIAGADA OYARZUN,LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),INDEPENDIENTES,Descargar archivo aquí
25,BEATRIZ BAHAMONDES ARANEDA,NUESTRAS VOCES (D25),INDEPENDIENTES,Descargar archivo aquí
25,CLAUDIO JAVIER PAREJA PINEDA,NUESTRAS VOCES (D25),INDEPENDIENTES,Descargar archivo aquí
25,CRISTINA PATRICIA AÑASCO HINOSTROZA,NUESTRAS VOCES (D25),INDEPENDIENTES,Descargar archivo aquí
25,FELIPE ANDRES MATUS BARRIENTOS,NUESTRAS VOCES (D25),INDEPENDIENTES,Descargar archivo aquí
25,ALICIA VESPERINAS BARRIENTOS,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
25,HARRY JURGENSEN CAESAR,VAMOS POR CHILE,RENOVACION NACIONAL,Descargar archivo aquí
25,MARIA CECILIA UBILLA PEREZ,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
25,MARISOL DEL CARMEN BAÑARES ZUÑIGA,VAMOS POR CHILE,PARTIDO REPUBLICANO DE CHILE,Descargar archivo aquí
25,SERGIO ANTONIO WILLER DANIEL,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
26,CATALDO DEL TRANSITO MARTINEZ PARDO,APRUEBO DIGNIDAD,PARTIDO COMUNISTA DE CHILE,Descargar archivo aquí
26,ESTEBAN ALEJANDRO VIELMA SALAZAR,APRUEBO DIGNIDAD,REVOLUCION DEMOCRATICA,Descargar archivo aquí
26,FRANCISCO NABY VERA MILLAQUEN,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
26,MARIA OLGA DELGADO ZAPATA,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
26,PAMELA LORENA ESPINOZA ASENCIO,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
26,PATRICIA ELENA RADA SALAZAR,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
26,ROMINA YARITZA BORQUEZ CASTRO,CANDIDATURA INDEPENDIENTE,INDEPENDIENTES,Descargar archivo aquí
26,ARACELLI DEL PILAR CACERES GONZALEZ,CIUDADANOS CRISTIANOS,PARTIDO NACIONAL CIUDADANO,Descargar archivo aquí
26,JOSEFA BELMAR BAHAMONDEZ,CIUDADANOS CRISTIANOS,PARTIDO NACIONAL CIUDADANO,Descargar archivo aquí
26,RUBEN ALEJANDRO BUSTOS SAN MARTIN,CIUDADANOS CRISTIANOS,PARTIDO NACIONAL CIUDADANO,Descargar archivo aquí
26,GASPAR ROBERTO DOMINGUEZ DONOSO,INDEPENDIENTES NUEVA CONSTITUCION (D26),INDEPENDIENTES,Descargar archivo aquí
26,INES CAROLA CARDENAS NAHUELHUEN,INDEPENDIENTES NUEVA CONSTITUCION (D26),INDEPENDIENTES,Descargar archivo aquí
26,JAVIER FERNANDO GALLARDO PEREZ,INDEPENDIENTES NUEVA CONSTITUCION (D26),INDEPENDIENTES,Descargar archivo aquí
26,MARCELA BEATRIZ LINZMAYER URIBE,INDEPENDIENTES NUEVA CONSTITUCION (D26),INDEPENDIENTES,Descargar archivo aquí
26,MARIELA CECILIA NUÑEZ AVILA,INDEPENDIENTES NUEVA CONSTITUCION (D26),INDEPENDIENTES,Descargar archivo aquí
26,VICTOR NEFTALI RIQUELME GUTIERREZ,INDEPENDIENTES NUEVA CONSTITUCION (D26),INDEPENDIENTES,Descargar archivo aquí
26,ADRIANA CAMILA AMPUERO BARRIENTOS,INSULARES E INDEPENDIENTES (D26),INDEPENDIENTES,Descargar archivo aquí
26,CHRISTIAN ALEJANDRO RUIZ BAHAMONDE,INSULARES E INDEPENDIENTES (D26),INDEPENDIENTES,Descargar archivo aquí
26,CLEMENTINA LEPIO MILIPICHUN,INSULARES E INDEPENDIENTES (D26),INDEPENDIENTES,Descargar archivo aquí
26,DIEGO NICOLAS VALLEJOS GUZMAN,INSULARES E INDEPENDIENTES (D26),INDEPENDIENTES,Descargar archivo aquí
26,MIGUEL ANGEL MALDONADO CATALAN,INSULARES E INDEPENDIENTES (D26),INDEPENDIENTES,Descargar archivo aquí
26,NOELIA DEL CARMEN OJEDA VARGAS,INSULARES E INDEPENDIENTES (D26),INDEPENDIENTES,Descargar archivo aquí
26,CARMEN GLORIA MUÑOZ TORRES,LISTA DEL APRUEBO,PARTIDO DEMOCRATA CRISTIANO,Descargar archivo aquí
26,JACQUELIN PAZ CABRERA,LISTA DEL APRUEBO,PARTIDO SOCIALISTA DE CHILE,Descargar archivo aquí
26,JULIO ALVAREZ PINTO,LISTA DEL APRUEBO,PARTIDO SOCIALISTA DE CHILE,Descargar archivo aquí
26,ROBERTO ALEJANDRO HURTADO GUZMAN,LISTA DEL APRUEBO,INDEPENDIENTES,Descargar archivo aquí
26,ROSA BETTY MUÑOZ SERON,LISTA DEL APRUEBO,INDEPENDIENTES,Descargar archivo aquí
26,SAMUEL ANDRES GALVEZ DERPICH,LISTA DEL APRUEBO,PARTIDO LIBERAL DE CHILE,Descargar archivo aquí
26,ALEJANDRA WESTERMAYER FUENTES,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
26,JAIRO MIGUEL QUINTEROS RODRIGUEZ,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
26,JUAN LUIS OSSA SANTA CRUZ,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
26,KATERINE MONTEALEGRE NAVARRO,VAMOS POR CHILE,UNION DEMOCRATA INDEPENDIENTE,Descargar archivo aquí
26,MARCOS ALBERTO EMILFORK KONOW,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
26,PATRICIA SANZANA CARDENAS,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
27,CECILIO ALIER AGUILAR GALINDO,"A PULSO, POR EL BUEN VIVIR (D27)",INDEPENDIENTES,Descargar archivo aquí
27,DEISY PAULINA AVENDAÑO AVENDAÑO,"A PULSO, POR EL BUEN VIVIR (D27)",INDEPENDIENTES,Descargar archivo aquí
27,ILSIE BEATRIZ WOLF HERRERA,"A PULSO, POR EL BUEN VIVIR (D27)",INDEPENDIENTES,Descargar archivo aquí
27,JORGE CONTRERAS MUÑOZ,"A PULSO, POR EL BUEN VIVIR (D27)",INDEPENDIENTES,Descargar archivo aquí
27,PATRICIO ORLANDO SEGURA ORTIZ,"A PULSO, POR EL BUEN VIVIR (D27)",INDEPENDIENTES,Descargar archivo aquí
27,DIEGO HERNAN SALINAS BARRERA,APRUEBO DIGNIDAD,PARTIDO COMUNISTA DE CHILE,Descargar archivo aquí
27,JULIO FRANCISCO ÑANCO ANTILEF,APRUEBO DIGNIDAD,REVOLUCION DEMOCRATICA,Descargar archivo aquí
27,ROSA MAGDALENA PESUTIC VUKASOVIC,APRUEBO DIGNIDAD,PARTIDO COMUNISTA DE CHILE,Descargar archivo aquí
27,SAMUEL MALAQUIAS NAVARRO CASTRO,APRUEBO DIGNIDAD,PARTIDO COMUNISTA DE CHILE,Descargar archivo aquí
27,YARELA NICOHL GOMEZ SANCHEZ,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
27,GUILLERMO MARTINEZ GONZALEZ,LISTA DEL APRUEBO,PARTIDO RADICAL DE CHILE,Descargar archivo aquí
27,JANNETTE SALGADO CHACON,LISTA DEL APRUEBO,PARTIDO DEMOCRATA CRISTIANO,Descargar archivo aquí
27,MARIO SANDOVAL VARGAS,LISTA DEL APRUEBO,PARTIDO DEMOCRATA CRISTIANO,Descargar archivo aquí
27,PAULINA PAZ RUZ DELFIN,LISTA DEL APRUEBO,PARTIDO POR LA DEMOCRACIA,Descargar archivo aquí
